runtime,number_of_splits,number_of_backtracks,number_of_simplifications
20.638635873794556,152,149,302
17.829625844955444,135,122,258
40.02738571166992,244,213,458
16.13546085357666,91,91,183
6.203400611877441,49,34,84
4.349083423614502,42,24,67
6.749767541885376,57,48,106
7.769509792327881,73,65,139
3.5745341777801514,36,34,71
3.7446563243865967,32,6,39
31.02099895477295,239,221,461
