runtime,number_of_splits,number_of_backtracks,number_of_simplifications
27.472522497177124,203,202,406
1.8443107604980469,5,4,10
1.4840362071990967,3,1,5
0.9276599884033203,0,0,1
4.784382343292236,26,24,51
0.9356658458709717,0,0,1
24.560471773147583,153,150,304
2.9951283931732178,11,9,21
3.2533111572265625,20,19,40
5.830143928527832,38,37,76
23.116427421569824,151,149,301
1.1488347053527832,2,1,4
2.865036964416504,9,8,18
16.387662887573242,101,100,202
1.8242855072021484,4,3,8
1.4220099449157715,3,2,6
8.776236534118652,64,63,128
3.5455195903778076,27,26,54
32.84033703804016,208,207,416
29.345853805541992,170,167,338
1.8022992610931396,7,5,13
0.8806066513061523,0,0,1
0.892615795135498,0,0,1
2.089503049850464,11,9,21
0.8275690078735352,0,0,1
14.543317556381226,107,105,213
66.8675000667572,450,447,898
2.6488828659057617,11,9,21
0.8766231536865234,0,0,1
1.981407880783081,6,4,11
8.19680643081665,64,63,128
5.313755989074707,21,19,41
13.31045937538147,104,103,208
5.599980354309082,29,26,56
1.4840538501739502,4,3,8
8.665156364440918,95,94,190
1.8843204975128174,6,5,12
1.640183925628662,6,4,11
38.400288820266724,308,306,615
59.99963855743408,351,350,702
3.224311113357544,11,10,22
12.390804290771484,55,53,109
87.62224793434143,621,619,1241
0.9436521530151367,0,0,1
0.8846287727355957,0,0,1
0.8645951747894287,0,0,1
0.8866307735443115,0,0,1
1.2699029445648193,3,2,6
32.59017753601074,258,256,515
2.111499786376953,9,7,17
5.134630441665649,46,44,91
6.889896869659424,60,59,120
4.80339503288269,35,34,70
12.487874269485474,78,77,156
23.678825855255127,187,185,373
2.87004017829895,14,13,28
0.9166524410247803,0,0,1
9.206541538238525,66,65,132
34.37042427062988,217,216,434
3.4274539947509766,12,11,24
1.1458148956298828,1,0,2
1.3069109916687012,0,0,1
3.955810546875,27,26,54
1.9724018573760986,7,6,14
0.9166398048400879,0,0,1
197.0140025615692,1278,1275,2554
0.8486030101776123,0,0,1
3.742659568786621,18,16,35
0.9596819877624512,0,0,1
7.392252445220947,49,47,97
1.92136549949646,13,12,26
8.46501612663269,78,77,156
7.722487926483154,54,53,108
14.20409369468689,90,89,180
37.3425498008728,296,294,591
5.770100355148315,31,30,62
5.055592775344849,37,36,74
1.0667579174041748,2,0,3
0.9166512489318848,0,0,1
9.45972228050232,36,35,72
3.3133552074432373,18,16,35
4.135948896408081,11,10,22
1.2909173965454102,6,5,12
2.432718515396118,18,17,36
5.519922494888306,41,40,82
10.786665201187134,79,78,158
1.8062834739685059,7,6,14
24.577466249465942,150,147,298
5.280735015869141,37,36,74
4.067908048629761,27,26,54
2.423722505569458,10,9,20
1.785268783569336,3,2,6
2.536803722381592,8,7,16
1.5921316146850586,7,6,14
9.944065570831299,98,97,196
4.995550632476807,24,23,48
2.0174331665039062,10,8,19
6.5026209354400635,44,42,87
4.606255531311035,23,22,46
2.08147931098938,7,6,14
3.8977692127227783,33,32,66
2.6018664836883545,11,10,22
6.422582387924194,42,40,83
1.792273759841919,6,5,12
1.229874610900879,2,1,4
38.61342215538025,249,248,498
2.804992437362671,9,8,18
2.7889811992645264,13,11,25
1.4150044918060303,10,9,20
4.85745096206665,44,43,88
2.6038501262664795,16,13,30
7.080031156539917,52,49,102
1.4150049686431885,7,6,14
2.8560287952423096,16,15,32
0.8095753192901611,0,0,1
4.42211651802063,18,17,36
