runtime,number_of_splits,number_of_backtracks,number_of_simplifications
2.821004629135132,3,1,5
2.471738338470459,4,4,9
1.4310166835784912,1,1,3
1.874333381652832,2,0,3
2.1155033111572266,7,5,13
1.1538200378417969,1,1,3
1.639164924621582,2,1,4
2.0604641437530518,3,2,6
2.0574631690979004,1,0,2
2.2596049308776855,0,0,1
1.5711171627044678,0,0,1
1.3699727058410645,0,0,1
1.7442388534545898,3,0,4
1.4140040874481201,1,0,2
2.4277257919311523,10,10,21
2.6608903408050537,16,15,32
1.4490282535552979,4,3,8
1.1598234176635742,2,2,5
1.1888446807861328,0,0,1
1.3879868984222412,4,3,8
2.2676119804382324,5,0,6
1.7882709503173828,0,0,1
1.9433813095092773,8,4,13
1.8222942352294922,0,0,1
1.5991249084472656,3,0,4
1.5811235904693604,16,13,30
1.1688299179077148,1,1,3
1.2919180393218994,2,1,4
1.5881285667419434,5,2,8
1.3459556102752686,5,3,9
1.13480544090271,2,0,3
1.1618249416351318,0,0,1
1.2278716564178467,2,2,5
1.0357356071472168,1,1,3
1.2559106349945068,2,0,3
1.1048033237457275,1,0,2
1.1648094654083252,1,0,2
1.1227977275848389,3,0,4
1.0547502040863037,1,0,2
1.0247266292572021,1,0,2
1.0717616081237793,3,1,5
1.096778392791748,1,0,2
1.243882656097412,6,2,9
1.1207964420318604,4,0,5
1.088773250579834,0,0,1
1.5360925197601318,9,8,18
1.0307323932647705,2,0,3
1.0067145824432373,2,0,3
1.0997824668884277,0,0,1
1.0007104873657227,0,0,1
2.1635372638702393,19,17,37
1.1648094654083252,1,0,2
1.2308745384216309,3,1,5
1.8683276176452637,4,2,7
1.239861249923706,5,0,6
0.9516940116882324,1,0,2
1.0637552738189697,3,1,5
1.1538197994232178,3,2,6
1.144831895828247,4,3,8
1.2799272537231445,3,3,7
1.6421480178833008,4,3,8
1.4740545749664307,8,4,13
1.1167759895324707,2,1,4
1.9223847389221191,8,8,17
2.0774953365325928,19,15,35
1.0086984634399414,0,0,1
1.1868433952331543,2,0,3
1.1408107280731201,4,4,9
1.3799817562103271,7,4,12
1.3249239921569824,3,3,7
1.1678481101989746,3,2,6
1.0737812519073486,3,0,4
1.0087168216705322,2,0,3
1.4260118007659912,6,5,12
1.0047147274017334,0,0,1
1.0137012004852295,2,0,3
1.0607521533966064,2,2,5
1.0097177028656006,0,0,1
0.917651891708374,4,0,5
1.0827693939208984,4,1,6
1.0177249908447266,3,0,4
0.9406685829162598,2,1,4
0.9796962738037109,1,0,2
0.9836797714233398,0,0,1
1.2128610610961914,0,0,1
0.9106473922729492,2,0,3
0.8706016540527344,0,0,1
1.1187951564788818,2,1,4
1.1428112983703613,2,2,5
1.227872610092163,4,4,9
1.1157939434051514,4,1,6
0.9736926555633545,2,0,3
1.2288734912872314,5,3,9
0.9826984405517578,3,1,5
1.087754487991333,3,1,5
0.9576981067657471,1,0,2
0.9176523685455322,2,1,4
1.0457429885864258,3,0,4
0.9867019653320312,4,0,5
0.9826977252960205,5,3,9
1.335930347442627,7,5,13
1.2549102306365967,9,5,15
1.0427401065826416,1,1,3
0.9757111072540283,1,0,2
1.1117901802062988,2,1,4
1.047743558883667,2,0,3
1.460038423538208,2,0,3
1.6231355667114258,1,1,3
1.0897743701934814,6,1,8
0.8926336765289307,0,0,1
1.2078766822814941,8,6,15
0.9616832733154297,2,1,4
0.9987270832061768,5,2,8
1.1168122291564941,2,0,3
1.0086991786956787,3,0,4
1.0907750129699707,3,2,6
1.3879868984222412,5,4,10
1.0797853469848633,7,1,9
0.8976190090179443,2,1,4
1.0947790145874023,3,1,5
1.1678287982940674,4,1,6
0.954679012298584,0,0,1
1.2448854446411133,2,0,3
0.990703821182251,3,0,4
1.067758560180664,1,0,2
1.0487451553344727,4,1,6
1.0457432270050049,2,2,5
1.0387382507324219,3,0,4
1.0347349643707275,2,0,3
1.1878440380096436,3,1,5
1.3809807300567627,4,3,8
1.1918482780456543,5,4,10
1.6841976642608643,17,9,27
0.9736926555633545,1,0,2
1.0817677974700928,1,0,2
0.9756934642791748,0,0,1
1.0217244625091553,2,1,4
1.3289437294006348,7,5,13
1.0697486400604248,3,0,4
1.1588234901428223,4,2,7
1.0017123222351074,0,0,1
1.0977799892425537,7,1,9
0.9917042255401611,0,0,1
1.0197126865386963,5,3,9
1.271904706954956,11,7,19
0.9166514873504639,1,0,2
1.1227970123291016,3,1,5
1.4220106601715088,9,6,16
1.0867705345153809,2,0,3
1.1468141078948975,2,2,5
1.2018547058105469,5,3,9
1.0827689170837402,4,1,6
0.9436705112457275,2,0,3
1.05474853515625,4,2,7
1.0177226066589355,1,1,3
1.144812822341919,5,1,7
1.4840562343597412,8,6,15
1.1318225860595703,5,3,9
0.9546782970428467,0,0,1
0.9666867256164551,0,0,1
0.9496750831604004,2,1,4
0.9036414623260498,0,0,1
1.4520134925842285,6,4,11
1.31195068359375,7,1,9
1.2959024906158447,4,4,9
0.9726912975311279,0,0,1
1.0387382507324219,6,1,8
0.9907221794128418,3,1,5
1.412022590637207,13,5,19
1.014721155166626,2,1,4
1.1818583011627197,5,1,7
1.0317327976226807,2,0,3
1.0967602729797363,5,4,10
1.1388094425201416,4,3,8
